"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 22, 2016","7,684.55","7,638.90","7,684.60","7,487.90","50.85M","0.60%"
"Feb 19, 2016","7,638.95","7,856.40","7,856.40","7,547.00","76.49M","-2.77%"
"Feb 18, 2016","7,856.42","7,460.70","7,899.60","7,460.70","114.02M","5.30%"
"Feb 17, 2016","7,460.65","7,783.60","7,792.40","7,432.20","75.25M","-4.15%"
"Feb 16, 2016","7,783.58","7,424.00","7,783.60","7,424.00","87.57M","4.84%"
"Feb 15, 2016","7,423.99","7,202.20","7,449.80","7,202.20","68.02M","3.08%"
"Feb 12, 2016","7,202.23","7,201.00","7,301.80","7,089.50","61.24M","0.02%"
"Feb 11, 2016","7,200.97","7,191.00","7,206.80","7,097.40","45.43M","0.14%"
"Feb 10, 2016","7,190.98","7,287.50","7,315.10","6,971.00","68.44M","-1.33%"
"Feb 09, 2016","7,287.54","7,517.00","7,517.00","7,248.80","64.36M","-3.05%"
"Feb 08, 2016","7,516.96","7,514.90","7,526.90","7,280.50","44.99M","0.03%"
"Feb 05, 2016","7,514.93","7,455.20","7,514.93","7,298.10","68.76M","0.80%"
"Feb 04, 2016","7,455.20","7,019.20","7,470.20","7,019.20","73.66M","6.21%"
"Feb 03, 2016","7,019.23","7,303.60","7,303.60","6,953.70","64.80M","-3.89%"
"Feb 02, 2016","7,303.57","7,548.50","7,560.70","7,252.80","44.04M","-3.24%"
"Feb 01, 2016","7,548.51","7,511.40","7,704.20","7,499.60","63.46M","0.49%"
"Jan 29, 2016","7,511.41","7,134.50","7,511.41","7,134.50","80.07M","5.28%"
"Jan 28, 2016","7,134.49","7,078.20","7,228.70","7,047.20","62.73M","0.80%"
"Jan 27, 2016","7,078.18","7,241.30","7,266.70","7,043.90","81.31M","-2.25%"
"Jan 25, 2016","7,241.30","6,996.70","7,283.90","6,996.70","59.81M","3.50%"
"Jan 22, 2016","6,996.74","6,743.10","7,013.90","6,738.60","66.92M","3.83%"
"Jan 21, 2016","6,738.56","6,702.40","6,900.30","6,696.60","81.43M","0.54%"
"Jan 20, 2016","6,702.36","6,971.40","6,971.80","6,694.20","66.50M","-3.86%"
"Jan 19, 2016","6,971.44","7,038.80","7,046.30","6,866.80","55.87M","-0.95%"
"Jan 18, 2016","7,038.07","7,282.20","7,286.40","7,011.60","57.90M","-0.26%"
"Jan 17, 2016","7,056.60","7,262.20","7,262.70","7,011.60","14.66M","-3.15%"
"Jan 15, 2016","7,286.36","7,264.10","7,559.90","7,231.60","60.40M","0.38%"
"Jan 14, 2016","7,258.78","7,460.30","7,460.30","7,156.60","55.61M","-2.70%"
"Jan 13, 2016","7,460.29","7,300.80","7,468.00","7,273.70","57.19M","2.18%"
"Jan 12, 2016","7,300.79","7,566.00","7,583.10","7,279.10","62.26M","-3.51%"
"Jan 11, 2016","7,566.04","7,705.00","7,705.00","7,392.30","44.54M","0.69%"
"Jan 10, 2016","7,513.90","7,671.40","7,675.00","7,500.90","6.82M","-2.48%"
"Jan 08, 2016","7,705.04","7,495.40","7,728.90","7,421.50","51.87M","2.80%"
"Jan 07, 2016","7,495.40","7,914.20","7,914.20","7,429.40","58.24M","-5.29%"
"Jan 06, 2016","7,914.16","8,056.70","8,064.10","7,812.70","35.66M","-1.77%"
"Jan 05, 2016","8,056.69","8,254.60","8,254.60","8,056.69","37.26M","-2.40%"
"Jan 04, 2016","8,254.55","8,009.90","8,296.40","8,009.90","35.10M","0.04%"
"Jan 03, 2016","8,251.60","8,018.10","8,265.10","8,017.20","7.43M","3.02%"
"Dec 31, 2015","8,009.88","8,080.00","8,085.60","7,981.40","18.81M","-0.87%"
"Dec 30, 2015","8,079.95","7,969.40","8,125.40","7,969.40","28.14M","1.39%"
"Dec 29, 2015","7,969.35","7,963.90","7,993.20","7,827.20","34.32M","0.52%"
"Dec 28, 2015","7,928.40","7,961.60","7,962.60","7,827.20","6.34M","-0.45%"
"Dec 24, 2015","7,963.86","7,728.20","7,992.30","7,728.20","34.48M","3.05%"
"Dec 23, 2015","7,728.15","7,614.20","7,735.10","7,614.20","39.51M","1.50%"
"Dec 22, 2015","7,614.22","7,559.20","7,705.20","7,559.20","44.23M","0.73%"
