"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 13, 2011","1,516.15","1,502.70","1,516.80","1,502.70","46.50M","0.94%"
"Jan 12, 2011","1,501.98","1,510.70","1,510.70","1,498.90","42.26M","-0.60%"
"Jan 11, 2011","1,511.12","1,505.00","1,511.70","1,501.80","40.01M","0.39%"
"Jan 10, 2011","1,505.24","1,497.40","1,506.10","1,497.40","43.98M","0.45%"
"Jan 07, 2011","1,498.56","1,499.90","1,505.20","1,496.90","40.03M","-0.15%"
"Jan 06, 2011","1,500.81","1,496.30","1,501.30","1,494.00","38.59M","0.35%"
"Jan 05, 2011","1,495.56","1,498.70","1,504.40","1,493.60","40.87M","-0.32%"
"Jan 04, 2011","1,500.31","1,502.50","1,510.20","1,495.90","35.54M","-0.03%"
"Dec 31, 2010","1,500.78","1,508.10","1,508.10","1,500.10","16.21M","-0.49%"
"Dec 30, 2010","1,508.22","1,507.40","1,511.30","1,505.20","19.50M","0.04%"
