date,index,value
2010-11-08,staples,8224.81
2010-11-08,energy,16182.04
2010-11-08,financials,5104.28
2010-11-08,healthcare,8458.71
2010-11-08,industrials,3802.95
2010-11-08,infotech,628.4
2010-11-08,materials,13979.89
2010-11-08,telecom,926.99
2010-11-08,utilities,4611.58
2010-11-08,realestate,1971.04
2010-11-08,aud_usd,1.0132
2010-11-08,twi,75.1
2010-11-09,world,37.6091
2010-11-09,pacific,32.5248
2010-11-09,asx200,4740.7002
2010-11-09,axvi,19.180999999999997
2010-11-09,discretionary,1560.62
2010-11-09,staples,8190.74
2010-11-09,energy,15778.59
2010-11-09,financials,5051.26
2010-11-09,healthcare,8458.72
2010-11-09,industrials,3774.39
2010-11-09,infotech,632.94
2010-11-09,materials,13903.22
2010-11-09,telecom,919.76
2010-11-09,utilities,4579.69
2010-11-09,realestate,1969.93
2010-11-09,aud_usd,1.0035
2010-11-09,twi,75.0
2010-11-10,world,37.7074
2010-11-10,pacific,32.688
2010-11-10,asx200,4699.7998
2010-11-10,axvi,19.96
2010-11-10,discretionary,1556.35
2010-11-10,staples,8091.3
2010-11-10,energy,15606.16
2010-11-10,financials,5014.08
2010-11-10,healthcare,8430.99
2010-11-10,industrials,3747.03
2010-11-10,infotech,620.92
2010-11-10,materials,13738.51
2010-11-10,telecom,914.78
2010-11-10,utilities,4516.04
2010-11-10,realestate,1968.85
2010-11-10,aud_usd,1.005
2010-11-10,twi,74.6
2010-11-11,world,37.5273
2010-11-11,pacific,32.3819
2010-11-11,asx200,4728.6001
2010-11-11,axvi,19.342
2010-11-11,discretionary,1549.55
2010-11-11,staples,8085.03
2010-11-11,energy,15757.27
2010-11-11,financials,5033.97
2010-11-11,healthcare,8479.21
2010-11-11,industrials,3765.51
2010-11-11,infotech,609.45
2010-11-11,materials,13922.89
2010-11-11,telecom,919.98
2010-11-11,utilities,4568.78
2010-11-11,realestate,1967.89
2010-11-11,aud_usd,0.9977
2010-11-11,twi,74.5
2010-11-12,world,37.1426
2010-11-12,pacific,31.7494
2010-11-12,asx200,4692.7002
2010-11-12,axvi,20.39
2010-11-12,discretionary,1539.39
2010-11-12,staples,8028.72
2010-11-12,energy,15712.91
2010-11-12,financials,4987.53
2010-11-12,healthcare,8428.08
2010-11-12,industrials,3725.89
2010-11-12,infotech,603.23
2010-11-12,materials,13825.08
2010-11-12,telecom,911.06
2010-11-12,utilities,4574.03
2010-11-12,realestate,1953.23
2010-11-12,aud_usd,0.985
2010-11-12,twi,74.1
2010-11-15,world,37.1099
2010-11-15,pacific,31.7358
2010-11-15,asx200,4688.0
2010-11-15,axvi,21.049
2010-11-15,discretionary,1541.87
2010-11-15,staples,8030.55
2010-11-15,energy,15641.18
2010-11-15,financials,5004.77
2010-11-15,healthcare,8492.37
2010-11-15,industrials,3753.49
2010-11-15,infotech,595.34
2010-11-15,materials,13734.69
2010-11-15,telecom,910.75
2010-11-15,utilities,4586.12
2010-11-15,realestate,1935.34
2010-11-15,aud_usd,0.9851
2010-11-15,twi,73.7
2010-11-16,world,36.3241
2010-11-16,pacific,31.1101
2010-11-16,asx200,4700.2998
2010-11-16,axvi,20.68
2010-11-16,discretionary,1538.96
2010-11-16,staples,8061.84
2010-11-16,energy,15597.0
2010-11-16,financials,5051.87
2010-11-16,healthcare,8431.05
2010-11-16,industrials,3743.47
2010-11-16,infotech,607.89
2010-11-16,materials,13722.26
2010-11-16,telecom,900.65
2010-11-16,utilities,4599.46
2010-11-16,realestate,1952.2
2010-11-16,aud_usd,0.9767
2010-11-16,twi,73.8
2010-11-17,world,36.406
2010-11-17,pacific,31.1168
2010-11-17,asx200,4624.2998
2010-11-17,axvi,21.921999999999997
2010-11-17,discretionary,1521.68
2010-11-17,staples,7975.55
2010-11-17,energy,15161.63
2010-11-17,financials,4996.31
2010-11-17,healthcare,8382.5
2010-11-17,industrials,3683.17
2010-11-17,infotech,595.61
2010-11-17,materials,13385.6
2010-11-17,telecom,892.3
2010-11-17,utilities,4523.95
2010-11-17,realestate,1935.97
2010-11-17,aud_usd,0.9795
2010-11-17,twi,73.3
2010-11-18,world,37.2081
2010-11-18,pacific,31.7902
2010-11-18,asx200,4640.2002
2010-11-18,axvi,20.854
2010-11-18,discretionary,1532.53
2010-11-18,staples,8022.87
2010-11-18,energy,15258.83
2010-11-18,financials,4973.42
2010-11-18,healthcare,8479.34
2010-11-18,industrials,3709.39
2010-11-18,infotech,599.51
2010-11-18,materials,13517.18
2010-11-18,telecom,894.27
2010-11-18,utilities,4492.37
2010-11-18,realestate,1937.74
2010-11-18,aud_usd,0.9898
2010-11-18,twi,73.8
2010-11-19,world,37.2736
2010-11-19,pacific,31.4705
2010-11-19,asx200,4629.2002
2010-11-19,axvi,20.153
2010-11-19,discretionary,1538.92
2010-11-19,staples,7990.01
2010-11-19,energy,15280.11
2010-11-19,financials,4936.75
2010-11-19,healthcare,8493.9
2010-11-19,industrials,3709.22
2010-11-19,infotech,601.25
2010-11-19,materials,13488.52
2010-11-19,telecom,911.39
2010-11-19,utilities,4456.55
2010-11-19,realestate,1941.61
2010-11-19,aud_usd,0.986
2010-11-19,twi,73.8
2010-11-22,world,37.1017
2010-11-22,pacific,31.3481
2010-11-22,asx200,4643.5
2010-11-22,axvi,19.237000000000002
2010-11-22,discretionary,1537.51
2010-11-22,staples,7937.39
2010-11-22,energy,15385.17
2010-11-22,financials,4936.57
2010-11-22,healthcare,8591.99
2010-11-22,industrials,3734.86
2010-11-22,infotech,607.05
2010-11-22,materials,13544.22
2010-11-22,telecom,921.87
2010-11-22,utilities,4438.91
2010-11-22,realestate,1968.06
2010-11-22,aud_usd,0.9884
2010-11-22,twi,74.2
2010-11-23,world,36.2259
2010-11-23,pacific,30.2871
2010-11-23,asx200,4589.1001
2010-11-23,axvi,20.482
2010-11-23,discretionary,1515.58
2010-11-23,staples,7840.9
2010-11-23,energy,15130.2
2010-11-23,financials,4873.91
2010-11-23,healthcare,8548.4
2010-11-23,industrials,3697.96
2010-11-23,infotech,604.44
2010-11-23,materials,13316.97
2010-11-23,telecom,947.23
2010-11-23,utilities,4389.55
2010-11-23,realestate,1964.86
2010-11-23,aud_usd,0.9721
2010-11-23,twi,73.9
2010-11-24,world,36.717
2010-11-24,pacific,30.9604
2010-11-24,asx200,4584.6001
2010-11-24,axvi,20.023
2010-11-24,discretionary,1503.6
2010-11-24,staples,7825.6
2010-11-24,energy,15099.7
2010-11-24,financials,4872.8
2010-11-24,healthcare,8594.3
2010-11-24,industrials,3691.2
2010-11-24,infotech,595.6
2010-11-24,materials,13301.7
2010-11-24,telecom,959.7
2010-11-24,utilities,4380.5
2010-11-24,realestate,1955.87
2010-11-24,aud_usd,0.9811
2010-11-24,twi,73.7
2010-11-25,asx200,4593.3999
2010-11-25,axvi,18.843
2010-11-25,discretionary,1510.63
2010-11-25,staples,7778.16
2010-11-25,energy,15135.35
2010-11-25,financials,4860.02
2010-11-25,healthcare,8601.18
2010-11-25,industrials,3684.15
2010-11-25,infotech,603.65
2010-11-25,materials,13369.89
2010-11-25,telecom,987.4
2010-11-25,utilities,4430.08
2010-11-25,realestate,1967.67
2010-11-25,aud_usd,0.98
2010-11-25,twi,73.7
2010-11-26,world,36.3814
2010-11-26,pacific,30.2735
2010-11-26,asx200,4598.2998
2010-11-26,axvi,18.021
2010-11-26,discretionary,1500.86
2010-11-26,staples,7788.44
2010-11-26,energy,15254.49
2010-11-26,financials,4852.16
2010-11-26,healthcare,8665.92
2010-11-26,industrials,3692.38
2010-11-26,infotech,603.44
2010-11-26,materials,13416.81
2010-11-26,telecom,979.82
2010-11-26,utilities,4424.27
2010-11-26,realestate,1969.07
2010-11-26,aud_usd,0.9641
2010-11-26,twi,73.5
2010-11-29,world,36.1768
2010-11-29,pacific,30.5251
2010-11-29,asx200,4618.5
2010-11-29,axvi,18.643
2010-11-29,discretionary,1498.08
2010-11-29,staples,7741.66
2010-11-29,energy,15391.14
2010-11-29,financials,4919.81
2010-11-29,healthcare,8733.08
2010-11-29,industrials,3704.23
2010-11-29,infotech,603.08
2010-11-29,materials,13387.23
2010-11-29,telecom,978.71
2010-11-29,utilities,4422.7
2010-11-29,realestate,1977.1
2010-11-29,aud_usd,0.9629
2010-11-29,twi,73.0
2010-11-30,world,35.8903
2010-11-30,pacific,30.2599
2010-11-30,asx200,4584.3999
2010-11-30,axvi,18.727
2010-11-30,discretionary,1492.5
2010-11-30,staples,7663.79
2010-11-30,energy,15412.88
2010-11-30,financials,4893.99
2010-11-30,healthcare,8648.99
2010-11-30,industrials,3692.68
2010-11-30,infotech,603.32
2010-11-30,materials,13226.34
2010-11-30,telecom,967.07
2010-11-30,utilities,4375.73
2010-11-30,realestate,1963.63
2010-11-30,aud_usd,0.9587
2010-11-30,twi,73.0
2010-12-01,world,36.8152
2010-12-01,pacific,31.0964
2010-12-01,asx200,4586.6001
2010-12-01,axvi,19.192
2010-12-01,discretionary,1484.23
2010-12-01,staples,7634.18
2010-12-01,energy,15327.23
2010-12-01,financials,4893.44
2010-12-01,healthcare,8645.36
2010-12-01,industrials,3676.03
2010-12-01,infotech,601.96
2010-12-01,materials,13345.95
2010-12-01,telecom,961.41
2010-12-01,utilities,4341.81
2010-12-01,realestate,1949.68
2010-12-01,aud_usd,0.9683
2010-12-01,twi,72.6
2010-12-01,prime,7.34
2010-12-02,world,37.4454
2010-12-02,pacific,31.627
2010-12-02,asx200,4676.2002
2010-12-02,axvi,17.464000000000002
2010-12-02,discretionary,1507.35
2010-12-02,staples,7666.14
2010-12-02,energy,15658.93
2010-12-02,financials,5000.22
2010-12-02,healthcare,8769.33
2010-12-02,industrials,3742.97
2010-12-02,infotech,616.28
2010-12-02,materials,13669.73
2010-12-02,telecom,972.39
2010-12-02,utilities,4450.55
2010-12-02,realestate,1977.41
2010-12-02,aud_usd,0.9768
2010-12-02,twi,73.0
2010-12-03,world,37.6419
2010-12-03,pacific,31.8242
2010-12-03,asx200,4694.2002
2010-12-03,axvi,16.586
2010-12-03,discretionary,1517.07
2010-12-03,staples,7680.2
2010-12-03,energy,15755.23
2010-12-03,financials,5006.82
2010-12-03,healthcare,8737.19
2010-12-03,industrials,3764.63
2010-12-03,infotech,622.88
2010-12-03,materials,13772.69
2010-12-03,telecom,971.37
2010-12-03,utilities,4429.38
2010-12-03,realestate,1985.14
2010-12-03,aud_usd,0.9927
2010-12-03,twi,73.6
2010-12-06,world,37.5846
2010-12-06,pacific,31.5249
2010-12-06,asx200,4688.6001
2010-12-06,axvi,16.278
2010-12-06,discretionary,1516.74
2010-12-06,staples,7648.27
2010-12-06,energy,15910.89
2010-12-06,financials,4985.08
2010-12-06,healthcare,8831.32
2010-12-06,industrials,3742.18
2010-12-06,infotech,614.58
2010-12-06,materials,13795.8
2010-12-06,telecom,965.9
2010-12-06,utilities,4420.79
2010-12-06,realestate,1973.56
2010-12-06,aud_usd,0.9897
2010-12-06,twi,74.2
2010-12-07,world,37.4864
2010-12-07,pacific,31.5997
2010-12-07,asx200,4726.7998
2010-12-07,axvi,15.693
2010-12-07,discretionary,1525.46
2010-12-07,staples,7725.83
2010-12-07,energy,15983.96
2010-12-07,financials,5028.12
2010-12-07,healthcare,8846.63
2010-12-07,industrials,3764.66
2010-12-07,infotech,619.24
2010-12-07,materials,13960.11
2010-12-07,telecom,961.15
2010-12-07,utilities,4444.53
2010-12-07,realestate,1982.86
2010-12-07,aud_usd,0.9826
2010-12-07,twi,74.3
2010-12-08,world,37.56
2010-12-08,pacific,31.4229
2010-12-08,asx200,4699.8999
2010-12-08,axvi,15.66
2010-12-08,discretionary,1511.2
2010-12-08,staples,7661.11
2010-12-08,energy,15892.57
2010-12-08,financials,4989.65
2010-12-08,healthcare,8794.11
2010-12-08,industrials,3739.84
2010-12-08,infotech,625.86
2010-12-08,materials,13898.46
2010-12-08,telecom,954.8
2010-12-08,utilities,4468.97
2010-12-08,realestate,1985.39
2010-12-08,aud_usd,0.9796
2010-12-08,twi,74.0
2010-12-09,world,37.7155
2010-12-09,pacific,31.6338
2010-12-09,asx200,4741.2998
2010-12-09,axvi,14.800999999999998
2010-12-09,discretionary,1500.28
2010-12-09,staples,7639.5
2010-12-09,energy,16012.6
2010-12-09,financials,5072.98
2010-12-09,healthcare,8941.62
2010-12-09,industrials,3782.71
2010-12-09,infotech,630.22
2010-12-09,materials,13996.15
2010-12-09,telecom,948.7
2010-12-09,utilities,4490.62
2010-12-09,realestate,2000.33
2010-12-09,aud_usd,0.9836
2010-12-09,twi,74.4
2010-12-10,world,37.7646
2010-12-10,pacific,31.831
2010-12-10,asx200,4745.8999
2010-12-10,axvi,12.163
2010-12-10,discretionary,1497.08
2010-12-10,staples,7612.08
2010-12-10,energy,16082.83
2010-12-10,financials,5113.45
2010-12-10,healthcare,8885.17
2010-12-10,industrials,3768.82
2010-12-10,infotech,633.89
2010-12-10,materials,13944.92
2010-12-10,telecom,942.35
2010-12-10,utilities,4451.1
2010-12-10,realestate,2012.32
2010-12-10,aud_usd,0.9851
2010-12-10,twi,74.3
2010-12-13,world,38.0348
2010-12-13,pacific,32.1167
2010-12-13,asx200,4757.1001
2010-12-13,axvi,12.774000000000001
2010-12-13,discretionary,1498.49
2010-12-13,staples,7607.87
2010-12-13,energy,16083.17
2010-12-13,financials,5159.82
2010-12-13,healthcare,8879.59
2010-12-13,industrials,3767.74
2010-12-13,infotech,635.64
2010-12-13,materials,13967.61
2010-12-13,telecom,940.35
2010-12-13,utilities,4454.46
2010-12-13,realestate,1985.45
2010-12-13,aud_usd,0.9958
2010-12-13,twi,74.3
2010-12-14,world,38.092
2010-12-14,pacific,32.1711
2010-12-14,asx200,4766.8999
2010-12-14,axvi,12.72
2010-12-14,discretionary,1491.34
2010-12-14,staples,7606.88
2010-12-14,energy,16156.54
2010-12-14,financials,5146.31
2010-12-14,healthcare,8849.68
2010-12-14,industrials,3774.57
2010-12-14,infotech,643.92
2010-12-14,materials,14087.88
2010-12-14,telecom,943.22
2010-12-14,utilities,4355.23
2010-12-14,realestate,1997.91
2010-12-14,aud_usd,0.999
2010-12-14,twi,74.8
2010-12-15,world,37.7319
2010-12-15,pacific,31.5589
2010-12-15,asx200,4767.7998
2010-12-15,axvi,12.472000000000001
2010-12-15,discretionary,1486.52
2010-12-15,staples,7632.98
2010-12-15,energy,16192.09
2010-12-15,financials,5133.3
2010-12-15,healthcare,8835.19
2010-12-15,industrials,3793.34
2010-12-15,infotech,640.18
2010-12-15,materials,14068.7
2010-12-15,telecom,953.88
2010-12-15,utilities,4355.68
2010-12-15,realestate,2015.0
2010-12-15,aud_usd,0.9869
2010-12-15,twi,75.1
2010-12-16,world,37.912
2010-12-16,pacific,31.7834
2010-12-16,asx200,4784.0
2010-12-16,axvi,12.765999999999998
2010-12-16,discretionary,1492.32
2010-12-16,staples,7686.03
2010-12-16,energy,16305.42
2010-12-16,financials,5150.73
2010-12-16,healthcare,8920.14
2010-12-16,industrials,3799.01
2010-12-16,infotech,652.07
2010-12-16,materials,14095.74
2010-12-16,telecom,947.87
2010-12-16,utilities,4462.94
2010-12-16,realestate,2013.84
2010-12-16,aud_usd,0.9901
2010-12-16,twi,74.7
2010-12-17,world,37.9938
2010-12-17,pacific,31.695
2010-12-17,asx200,4763.1001
2010-12-17,axvi,12.702
2010-12-17,discretionary,1500.38
2010-12-17,staples,7642.82
2010-12-17,energy,16206.09
2010-12-17,financials,5135.96
2010-12-17,healthcare,8978.0
2010-12-17,industrials,3770.91
2010-12-17,infotech,651.79
2010-12-17,materials,14012.47
2010-12-17,telecom,954.9
2010-12-17,utilities,4467.15
2010-12-17,realestate,1983.41
2010-12-17,aud_usd,0.988
2010-12-17,twi,74.8
2010-12-20,world,37.9365
2010-12-20,pacific,31.695
2010-12-20,asx200,4736.6001
2010-12-20,axvi,13.714
2010-12-20,discretionary,1498.67
2010-12-20,staples,7633.36
2010-12-20,energy,16260.73
2010-12-20,financials,5080.0
2010-12-20,healthcare,8944.98
2010-12-20,industrials,3744.68
2010-12-20,infotech,641.06
2010-12-20,materials,13935.45
2010-12-20,telecom,948.22
2010-12-20,utilities,4427.41
2010-12-20,realestate,1989.39
2010-12-20,aud_usd,0.9933
2010-12-20,twi,74.8
2010-12-21,world,38.2655
2010-12-21,pacific,32.0257
2010-12-21,asx200,4771.8999
2010-12-21,axvi,13.546
2010-12-21,discretionary,1499.52
2010-12-21,staples,7681.15
2010-12-21,energy,16252.43
2010-12-21,financials,5127.67
2010-12-21,healthcare,8908.91
2010-12-21,industrials,3763.75
2010-12-21,infotech,647.1
2010-12-21,materials,14103.53
2010-12-21,telecom,955.6
2010-12-21,utilities,4435.46
2010-12-21,realestate,1998.13
2010-12-21,aud_usd,0.9976
2010-12-21,twi,75.3
2010-12-22,world,38.3398
2010-12-22,pacific,32.1855
2010-12-22,asx200,4778.3999
2010-12-22,axvi,13.605
2010-12-22,discretionary,1507.97
2010-12-22,staples,7712.84
2010-12-22,energy,16204.89
2010-12-22,financials,5117.92
2010-12-22,healthcare,8930.89
2010-12-22,industrials,3753.6
2010-12-22,infotech,649.46
2010-12-22,materials,14182.04
2010-12-22,telecom,954.42
2010-12-22,utilities,4435.83
2010-12-22,realestate,2001.31
2010-12-22,aud_usd,0.9987
2010-12-22,twi,75.4
2010-12-23,world,38.3233
2010-12-23,pacific,32.1925
2010-12-23,asx200,4799.0
2010-12-23,axvi,13.956
2010-12-23,discretionary,1516.77
2010-12-23,staples,7754.54
2010-12-23,energy,16246.19
2010-12-23,financials,5142.85
2010-12-23,healthcare,8949.3
2010-12-23,industrials,3762.39
2010-12-23,infotech,649.23
2010-12-23,materials,14275.66
2010-12-23,telecom,957.5
2010-12-23,utilities,4395.63
2010-12-23,realestate,1997.57
2010-12-23,aud_usd,1.0041
2010-12-23,twi,75.5
2010-12-24,asx200,4777.2998
2010-12-24,axvi,14.26
2010-12-24,discretionary,1510.15
2010-12-24,staples,7745.98
2010-12-24,energy,16199.18
2010-12-24,financials,5125.43
2010-12-24,healthcare,8932.3
2010-12-24,industrials,3742.71
2010-12-24,infotech,646.66
2010-12-24,materials,14161.44
2010-12-24,telecom,953.8
2010-12-24,utilities,4378.74
2010-12-24,realestate,1992.26
2010-12-24,aud_usd,1.0044
2010-12-24,twi,75.6
2010-12-27,world,38.3151
2010-12-27,pacific,32.2272
2010-12-27,aud_usd,1.0046
2010-12-28,world,38.3812
2010-12-28,pacific,32.3315
2010-12-28,aud_usd,1.0101
2010-12-29,world,38.5217
2010-12-29,pacific,32.6163
2010-12-29,asx200,4775.2002
2010-12-29,axvi,16.128
2010-12-29,discretionary,1507.57
2010-12-29,staples,7754.38
2010-12-29,energy,16209.66
2010-12-29,financials,5132.61
2010-12-29,healthcare,8981.84
2010-12-29,industrials,3738.37
2010-12-29,infotech,648.66
2010-12-29,materials,14114.49
2010-12-29,telecom,953.23
2010-12-29,utilities,4405.37
2010-12-29,realestate,1988.46
2010-12-29,aud_usd,1.0179
2010-12-29,twi,75.9
2010-12-30,world,38.563
2010-12-30,pacific,32.6511
2010-12-30,asx200,4790.3999
2010-12-30,axvi,15.863
2010-12-30,discretionary,1508.22
2010-12-30,staples,7780.97
2010-12-30,energy,16225.87
2010-12-30,financials,5128.58
2010-12-30,healthcare,9007.39
2010-12-30,industrials,3753.36
2010-12-30,infotech,650.6
2010-12-30,materials,14231.9
2010-12-30,telecom,957.75
2010-12-30,utilities,4443.4
2010-12-30,realestate,1989.69
2010-12-30,aud_usd,1.0172
2010-12-30,twi,76.0
2010-12-31,world,38.687
2010-12-31,pacific,32.6441
2010-12-31,asx200,4745.2002
2010-12-31,axvi,16.042
2010-12-31,discretionary,1500.78
2010-12-31,staples,7714.55
2010-12-31,energy,16114.42
2010-12-31,financials,5063.8
2010-12-31,healthcare,8933.22
2010-12-31,industrials,3736.49
2010-12-31,infotech,644.71
2010-12-31,materials,14080.61
2010-12-31,telecom,959.6
2010-12-31,utilities,4413.37
2010-12-31,realestate,1976.78
2010-12-31,aud_usd,1.0228
2010-12-31,twi,75.8
2011-01-01,prime,7.42
2011-01-03,world,38.9762
2011-01-03,pacific,32.9221
2011-01-03,aud_usd,1.0167
2011-01-04,world,38.9349
2011-01-04,pacific,32.5052
2011-01-04,asx200,4742.5
2011-01-04,axvi,17.907
2011-01-04,discretionary,1500.31
2011-01-04,staples,7651.31
2011-01-04,energy,16194.3
2011-01-04,financials,5041.28
2011-01-04,healthcare,8985.61
2011-01-04,industrials,3707.53
2011-01-04,infotech,644.04
2011-01-04,materials,14167.22
2011-01-04,telecom,962.43
2011-01-04,utilities,4400.36
2011-01-04,realestate,1963.52
2011-01-04,aud_usd,1.0052
2011-01-04,twi,75.3
2011-01-05,world,38.9349
2011-01-05,pacific,32.4426
2011-01-05,asx200,4714.8999
2011-01-05,axvi,17.493
2011-01-05,discretionary,1495.56
2011-01-05,staples,7581.53
2011-01-05,energy,16018.71
2011-01-05,financials,5022.34
2011-01-05,healthcare,8955.8
2011-01-05,industrials,3689.83
2011-01-05,infotech,640.09
2011-01-05,materials,14026.04
2011-01-05,telecom,960.29
2011-01-05,utilities,4388.74
2011-01-05,realestate,1975.77
2011-01-05,aud_usd,0.9992
2011-01-05,twi,74.9
2011-01-06,world,38.687
2011-01-06,pacific,32.1786
2011-01-06,asx200,4725.0
2011-01-06,axvi,16.858
2011-01-06,discretionary,1500.81
2011-01-06,staples,7569.09
2011-01-06,energy,16091.92
2011-01-06,financials,5033.26
2011-01-06,healthcare,8944.33
2011-01-06,industrials,3720.95
2011-01-06,infotech,642.12
2011-01-06,materials,14060.89
2011-01-06,telecom,958.5
2011-01-06,utilities,4402.14
2011-01-06,realestate,1976.07
2011-01-06,aud_usd,0.9942
2011-01-06,twi,74.8
2011-01-07,world,38.5465
2011-01-07,pacific,32.0535
2011-01-07,asx200,4705.0
2011-01-07,axvi,16.323
2011-01-07,discretionary,1498.56
2011-01-07,staples,7580.72
2011-01-07,energy,16105.43
2011-01-07,financials,5021.27
2011-01-07,healthcare,8885.1
2011-01-07,industrials,3741.68
2011-01-07,infotech,646.8
2011-01-07,materials,13882.38
2011-01-07,telecom,953.76
2011-01-07,utilities,4431.1
2011-01-07,realestate,1973.8
2011-01-07,aud_usd,0.9958
2011-01-07,twi,74.8
2011-01-10,world,38.4555
2011-01-10,pacific,31.991
2011-01-10,asx200,4712.2998
2011-01-10,axvi,16.078
2011-01-10,discretionary,1505.24
2011-01-10,staples,7597.62
2011-01-10,energy,16160.43
2011-01-10,financials,5025.4
2011-01-10,healthcare,8894.7
2011-01-10,industrials,3773.48
2011-01-10,infotech,638.91
2011-01-10,materials,13873.44
2011-01-10,telecom,957.28
2011-01-10,utilities,4422.92
2011-01-10,realestate,1982.57
2011-01-10,aud_usd,0.9955
2011-01-10,twi,74.9
2011-01-11,world,38.5795
2011-01-11,pacific,32.0327
2011-01-11,asx200,4710.7002
2011-01-11,axvi,15.841
2011-01-11,discretionary,1511.12
2011-01-11,staples,7630.1
2011-01-11,energy,16133.56
