"Date","Price","Open","High","Low","Vol.","Change %"
"May 11, 2011","589.91","582.40","591.30","580.70","3.45M","1.79%"
"May 10, 2011","579.55","590.50","592.80","577.70","2.90M","-1.82%"
"May 09, 2011","590.31","588.70","595.80","586.80","3.44M","1.17%"
"May 06, 2011","583.46","588.30","591.30","582.50","5.96M","-0.42%"
"May 05, 2011","585.93","591.30","592.80","581.20","9.33M","-1.03%"
"May 04, 2011","592.04","597.90","601.20","591.80","5.18M","-0.52%"
"May 03, 2011","595.16","595.40","598.80","589.00","4.68M","-0.35%"
"May 02, 2011","597.23","601.40","605.00","596.70","4.37M","-0.67%"
"Apr 29, 2011","601.25","602.30","604.50","598.50","7.35M","0.13%"
"Apr 28, 2011","600.49","590.90","606.50","590.90","12.30M","5.28%"
"Apr 27, 2011","570.39","571.80","573.20","569.20","4.27M","-0.45%"
"Apr 21, 2011","572.95","573.40","576.10","571.60","3.13M","0.43%"
"Apr 20, 2011","570.52","570.30","571.20","566.40","6.80M","0.21%"
"Apr 19, 2011","569.31","571.20","574.40","567.50","3.97M","-0.93%"
"Apr 18, 2011","574.66","574.80","577.90","570.80","2.81M","-0.18%"
"Apr 15, 2011","575.72","581.20","582.10","572.30","3.05M","-1.14%"
"Apr 14, 2011","582.38","581.50","584.50","577.60","3.40M","0.09%"
"Apr 13, 2011","581.87","578.60","584.00","578.60","3.10M","0.32%"
"Apr 12, 2011","580.00","584.30","585.80","578.00","3.20M","-0.87%"
"Apr 11, 2011","585.09","594.30","594.30","583.10","4.49M","-1.46%"
"Apr 08, 2011","593.78","591.40","596.90","588.30","3.09M","0.54%"
"Apr 07, 2011","590.58","601.10","601.20","589.20","6.67M","-1.44%"
"Apr 06, 2011","599.23","594.80","600.80","594.10","7.57M","0.20%"
"Apr 05, 2011","598.01","594.60","598.60","593.00","7.60M","0.75%"
"Apr 04, 2011","593.55","591.30","595.00","591.30","4.23M","0.69%"
"Apr 01, 2011","589.50","589.80","591.40","586.50","5.29M","0.29%"
"Mar 31, 2011","587.77","588.80","590.80","586.10","9.13M","0.15%"
"Mar 30, 2011","586.90","585.00","589.30","583.40","4.99M","0.69%"
"Mar 29, 2011","582.88","580.90","584.00","578.60","5.92M","-0.23%"
"Mar 28, 2011","584.22","584.00","586.30","579.90","3.77M","-0.29%"
"Mar 25, 2011","585.93","580.00","585.90","579.20","6.33M","1.52%"
"Mar 24, 2011","577.13","574.90","577.80","573.00","3.63M","0.75%"
"Mar 23, 2011","572.82","574.00","575.20","570.40","5.67M","-0.24%"
"Mar 22, 2011","574.18","580.20","582.70","572.30","3.71M","-0.95%"
"Mar 21, 2011","579.66","576.10","581.00","575.70","2.91M","0.98%"
"Mar 18, 2011","574.02","571.70","574.80","561.90","9.10M","0.38%"
"Mar 17, 2011","571.83","574.50","576.80","568.00","7.14M","-0.94%"
"Mar 16, 2011","577.25","565.80","577.70","564.50","4.07M","1.78%"
"Mar 15, 2011","567.14","586.90","586.90","564.20","5.35M","-3.05%"
"Mar 14, 2011","585.00","580.10","588.00","576.60","5.43M","-0.09%"
"Mar 11, 2011","585.53","590.40","592.10","583.90","8.57M","-0.92%"
"Mar 10, 2011","590.99","595.40","596.00","590.20","5.17M","-0.36%"
"Mar 09, 2011","593.13","598.90","598.90","591.40","3.74M","-0.64%"
"Mar 08, 2011","596.98","595.90","597.70","591.60","4.07M","-0.09%"
"Mar 07, 2011","597.53","600.50","604.10","594.90","120.87M","-1.19%"
"Mar 04, 2011","604.72","603.80","609.10","602.50","2.08M","0.83%"
"Mar 03, 2011","599.77","602.90","602.90","596.90","3.42M","-0.86%"
"Mar 02, 2011","604.96","602.90","605.30","596.50","4.76M","0.20%"
"Mar 01, 2011","603.78","600.00","605.80","600.00","3.54M","1.34%"
"Feb 28, 2011","595.82","595.30","597.90","593.60","1.68M","0.47%"
"Feb 25, 2011","593.06","590.20","599.00","590.20","6.03M","0.56%"
"Feb 24, 2011","589.74","590.70","591.10","587.30","2.89M","-0.24%"
"Feb 23, 2011","591.13","587.80","593.20","586.60","4.63M","0.16%"
"Feb 22, 2011","590.20","591.90","591.90","587.00","3.98M","-0.11%"
"Feb 21, 2011","590.87","597.40","597.90","586.90","3.48M","-1.50%"
"Feb 18, 2011","599.85","604.60","605.10","597.80","1.81M","-0.64%"
"Feb 17, 2011","603.73","604.80","607.80","601.20","3.49M","-0.12%"
"Feb 16, 2011","604.46","598.80","604.70","597.90","4.26M","1.52%"
"Feb 15, 2011","595.41","596.30","599.10","591.70","4.55M","-0.89%"
"Feb 14, 2011","600.74","596.00","604.40","596.00","2.52M","0.92%"
"Feb 11, 2011","595.29","599.50","607.00","595.30","4.09M","-0.50%"
"Feb 10, 2011","598.26","603.50","603.80","598.10","4.96M","-1.60%"
"Feb 09, 2011","607.98","620.40","623.60","605.70","5.19M","-3.12%"
"Feb 08, 2011","627.53","626.30","630.30","622.90","3.69M","0.82%"
"Feb 07, 2011","622.42","628.00","629.40","620.20","2.00M","-0.92%"
"Feb 04, 2011","628.21","624.60","628.90","621.80","2.89M","0.66%"
"Feb 03, 2011","624.12","628.10","628.40","617.90","2.61M","-0.93%"
"Feb 02, 2011","630.01","628.50","633.20","625.50","1.85M","1.39%"
"Feb 01, 2011","621.38","625.10","625.70","619.50","1.91M","0.30%"
"Jan 31, 2011","619.54","615.40","625.20","613.60","1.70M","-0.06%"
"Jan 28, 2011","619.89","627.70","630.00","617.30","2.43M","-1.07%"
"Jan 27, 2011","626.59","636.60","637.20","626.30","2.66M","-1.00%"
"Jan 25, 2011","632.89","641.00","641.00","629.90","2.92M","-0.87%"
"Jan 24, 2011","638.45","636.80","638.40","625.20","3.35M","1.53%"
"Jan 21, 2011","628.83","648.30","652.80","626.00","7.92M","-2.22%"
"Jan 20, 2011","643.10","664.10","664.60","643.10","4.48M","-3.52%"
"Jan 19, 2011","666.58","664.20","675.10","663.30","2.27M","0.76%"
"Jan 18, 2011","661.53","659.80","663.00","655.60","2.01M","0.19%"
"Jan 17, 2011","660.29","657.20","660.30","655.30","2.12M","0.74%"
"Jan 14, 2011","655.44","647.60","656.20","646.50","1.91M","1.47%"
