"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 25, 2016","6,907.19","6,895.50","6,938.30","6,823.30","176.31M","0.17%"
"Feb 24, 2016","6,895.47","7,154.10","7,154.10","6,869.20","164.93M","-3.61%"
"Feb 23, 2016","7,154.09","7,093.70","7,194.50","7,057.40","147.29M","0.85%"
"Feb 22, 2016","7,093.68","6,961.00","7,112.90","6,954.60","151.50M","1.91%"
"Feb 19, 2016","6,961.02","7,045.30","7,095.10","6,930.00","141.34M","-1.20%"
"Feb 18, 2016","7,045.25","6,789.40","7,045.30","6,789.40","206.30M","3.77%"
"Feb 17, 2016","6,789.36","6,892.30","6,892.30","6,773.50","161.64M","-1.49%"
"Feb 16, 2016","6,892.31","6,750.80","6,893.20","6,750.80","202.34M","2.10%"
"Feb 15, 2016","6,750.79","6,463.90","6,768.50","6,463.90","156.26M","4.44%"
"Feb 12, 2016","6,463.88","6,511.00","6,566.30","6,463.60","167.63M","-0.72%"
"Feb 11, 2016","6,510.98","6,545.70","6,559.00","6,467.90","133.91M","-0.53%"
"Feb 10, 2016","6,545.70","6,642.70","6,642.70","6,454.40","159.08M","-1.46%"
"Feb 09, 2016","6,642.72","6,716.70","6,716.70","6,605.10","155.34M","-1.10%"
"Feb 08, 2016","6,716.67","6,639.80","6,727.50","6,584.70","134.71M","1.16%"
"Feb 05, 2016","6,639.79","6,457.90","6,649.10","6,457.90","209.61M","2.82%"
"Feb 04, 2016","6,457.86","6,079.30","6,469.60","6,079.30","194.98M","6.23%"
"Feb 03, 2016","6,079.32","6,251.40","6,251.40","6,067.50","138.96M","-2.75%"
"Feb 02, 2016","6,251.40","6,392.30","6,392.30","6,234.00","128.73M","-2.20%"
"Feb 01, 2016","6,392.27","6,357.30","6,441.00","6,339.20","147.57M","0.55%"
"Jan 29, 2016","6,357.33","6,331.00","6,397.40","6,305.10","197.21M","0.42%"
"Jan 28, 2016","6,331.05","6,284.20","6,398.30","6,281.90","162.93M","0.75%"
"Jan 27, 2016","6,284.18","6,377.10","6,423.70","6,280.50","161.82M","-1.46%"
"Jan 25, 2016","6,377.11","6,324.20","6,409.60","6,324.20","111.74M","0.84%"
